city,state,state_full_name,lat,lng,id
Gideon,MO,Missouri,36.4489,-89.9128,1840008800
Blythedale,MO,Missouri,40.4752,-93.928,1840012138
Macon,MO,Missouri,39.7424,-92.4712,1840009486
Blue Eye,MO,Missouri,36.515,-93.3828,1840009932
Deerfield,MO,Missouri,37.8386,-94.5078,1840012960
Watson,MO,Missouri,40.4799,-95.6233,1840012136
Glen Allen,MO,Missouri,37.3171,-90.0282,1840032057
La Plata,MO,Missouri,40.0241,-92.4914,1840008400
Lexington,MO,Missouri,39.1798,-93.8695,1840008528
Licking,MO,Missouri,37.4992,-91.8617,1840009892
Bella Villa,MO,Missouri,38.5436,-90.2854,1840007448
Cardwell,MO,Missouri,36.0475,-90.2909,1840007664
Oakwood Park,MO,Missouri,39.2047,-94.5738,1840012680
New London,MO,Missouri,39.5844,-91.3987,1840008448
Sturgeon,MO,Missouri,39.2345,-92.2823,1840009632
Goodnight,MO,Missouri,37.4516,-93.2311,1840012991
Shelbina,MO,Missouri,39.693,-92.0396,1840009519
Lancaster,MO,Missouri,40.5238,-92.5314,1840008346
Arrow Point,MO,Missouri,36.544,-93.6223,1840013054
Winfield,MO,Missouri,38.9944,-90.7437,1840010690
Cassville,MO,Missouri,36.6786,-93.8682,1840007654
Glasgow,MO,Missouri,39.2279,-92.8394,1840008519
Lamar,MO,Missouri,37.4944,-94.2785,1840008727
Bloomsdale,MO,Missouri,38.0147,-90.2214,1840007544
Altenburg,MO,Missouri,37.6304,-89.586,1840007572
Caledonia,MO,Missouri,37.7651,-90.7723,1840010825
Hillsdale,MO,Missouri,38.6857,-90.2868,1840012818
Normandy,MO,Missouri,38.7069,-90.301,1840008592
Ethel,MO,Missouri,39.8933,-92.741,1840010537
Fillmore,MO,Missouri,40.0253,-94.9731,1840008394
Sullivan,MO,Missouri,38.2127,-91.1637,1840009643
Bucklin,MO,Missouri,39.7837,-92.8879,1840007273
Berkeley,MO,Missouri,38.7438,-90.3361,1840007450
Fountain N' Lakes,MO,Missouri,38.9689,-90.8493,1840012729
Wheatland,MO,Missouri,37.9426,-93.4027,1840010840
Clarksburg,MO,Missouri,38.6611,-92.6661,1840007436
Lemay,MO,Missouri,38.5325,-90.2845,1840006119
Dardenne Prairie,MO,Missouri,38.7558,-90.7313,1840007428
Wayland,MO,Missouri,40.3963,-91.5755,1840010402
Union,MO,Missouri,38.4401,-90.9928,1840010769
Kelso,MO,Missouri,37.1924,-89.5504,1840013034
Noel,MO,Missouri,36.5433,-94.4888,1840008808
Plattsburg,MO,Missouri,39.5644,-94.4615,1840009557
Junction City,MO,Missouri,37.5733,-90.2907,1840012996
Lake Lotawana,MO,Missouri,38.902,-94.2626,1840008536
Holts Summit,MO,Missouri,38.6452,-92.1151,1840007417
Commerce,MO,Missouri,37.1583,-89.4467,1840013036
Sheridan,MO,Missouri,40.5171,-94.6143,1840010425
Maryville,MO,Missouri,40.3428,-94.8708,1840008349
Turney,MO,Missouri,39.6377,-94.321,1840012571
Risco,MO,Missouri,36.5512,-89.8186,1840009943
Oak Ridge,MO,Missouri,37.4985,-89.7296,1840009890
Olympian Village,MO,Missouri,38.1346,-90.4583,1840009809
Mexico,MO,Missouri,39.1626,-91.8712,1840008515
Sugar Creek,MO,Missouri,39.1421,-94.4019,1840009680
Elmira,MO,Missouri,39.5087,-94.1546,1840012633
Excelsior Estates,MO,Missouri,39.39,-94.2082,1840012634
Baldwin Park,MO,Missouri,38.7939,-94.2469,1840012840
Washburn,MO,Missouri,36.5888,-93.9655,1840010896
Wortham,MO,Missouri,37.8401,-90.6076,1840025698
Belle,MO,Missouri,38.2848,-91.7217,1840007519
Ellisville,MO,Missouri,38.5895,-90.5884,1840008581
Scott City,MO,Missouri,37.2243,-89.536,1840009923
Lithium,MO,Missouri,37.8322,-89.8833,1840012979
Irondale,MO,Missouri,37.8356,-90.6718,1840008674
Kansas City,MO,Missouri,39.1239,-94.5541,1840008535
Parkdale,MO,Missouri,38.4795,-90.5281,1840012908
Haywood City,MO,Missouri,37.0117,-89.6003,1840013033
Edinburg,MO,Missouri,40.0811,-93.6898,1840025560
South Lineville,MO,Missouri,40.5785,-93.5243,1840010412
West Plains,MO,Missouri,36.7378,-91.868,1840010887
Jamesport,MO,Missouri,39.975,-93.8029,1840008393
Leeton,MO,Missouri,38.5833,-93.6952,1840008578
Golden,MO,Missouri,36.5266,-93.6637,1840025745
Middletown,MO,Missouri,39.1286,-91.4138,1840009697
Everton,MO,Missouri,37.3428,-93.7024,1840008739
Alexandria,MO,Missouri,40.3598,-91.4595,1840007223
Birmingham,MO,Missouri,39.1676,-94.4501,1840012674
Campbell,MO,Missouri,36.493,-90.0762,1840007663
Richmond Heights,MO,Missouri,38.6309,-90.3332,1840009769
Mountain Grove,MO,Missouri,37.1341,-92.2661,1840008744
St. James,MO,Missouri,38.0013,-91.6154,1840009850
Clarksville,MO,Missouri,39.3693,-90.9049,1840007342
Altamont,MO,Missouri,39.8886,-94.0866,1840010526
Malta Bend,MO,Missouri,39.194,-93.3636,1840009615
Portageville,MO,Missouri,36.4295,-89.6994,1840009942
Hermitage,MO,Missouri,37.9443,-93.3255,1840007554
Creve Coeur,MO,Missouri,38.6621,-90.443,1840007443
Grayhawk,MO,Missouri,37.931,-90.239,1840042719
Stanberry,MO,Missouri,40.2166,-94.5381,1840009436
Dellwood,MO,Missouri,38.7563,-90.2766,1840007455
Creighton,MO,Missouri,38.4965,-94.072,1840007461
Battlefield,MO,Missouri,37.1193,-93.3683,1840007616
Lake Mykee Town,MO,Missouri,38.6763,-92.1013,1840012765
Butterfield,MO,Missouri,36.7464,-93.9047,1840010898
Aldrich,MO,Missouri,37.5489,-93.5511,1840010854
Vinita Park,MO,Missouri,38.6888,-90.3392,1840010742
Bel-Nor,MO,Missouri,38.7017,-90.318,1840012815
New Haven,MO,Missouri,38.6048,-91.2178,1840008622
Umber View Heights,MO,Missouri,37.6233,-93.8036,1840012981
Merriam Woods,MO,Missouri,36.7179,-93.1715,1840013058
Bell City,MO,Missouri,37.0237,-89.8196,1840007640
Glasgow Village,MO,Missouri,38.7579,-90.1984,1840006118
Hayti,MO,Missouri,36.2323,-89.7474,1840007670
Winona,MO,Missouri,37.0042,-91.327,1840010871
Tallapoosa,MO,Missouri,36.5061,-89.817,1840009940
Kearney,MO,Missouri,39.355,-94.3594,1840008501
New Florence,MO,Missouri,38.9092,-91.4529,1840008552
Mount Moriah,MO,Missouri,40.3292,-93.7971,1840009421
Osborn,MO,Missouri,39.7496,-94.3566,1840009490
Spickard,MO,Missouri,40.2432,-93.5923,1840009453
Kissee Mills,MO,Missouri,36.6694,-93.0473,1840025750
Marshall,MO,Missouri,39.1145,-93.201,1840008509
Wentzville,MO,Missouri,38.8165,-90.8671,1840010717
Salisbury,MO,Missouri,39.4233,-92.8025,1840009559
Amsterdam,MO,Missouri,38.3493,-94.589,1840007513
Curryville,MO,Missouri,39.3458,-91.3414,1840007343
Triplett,MO,Missouri,39.4983,-93.1939,1840010609
Anderson,MO,Missouri,36.6533,-94.4441,1840007661
Crestwood,MO,Missouri,38.5569,-90.3782,1840007442
Jane,MO,Missouri,36.5404,-94.3079,1840032135
Warson Woods,MO,Missouri,38.6069,-90.3912,1840010743
Granger,MO,Missouri,40.467,-91.9736,1840012116
Prairie Home,MO,Missouri,38.8136,-92.5906,1840009714
Brunswick,MO,Missouri,39.4257,-93.1267,1840007322
Olean,MO,Missouri,38.4103,-92.53,1840009816
Seneca,MO,Missouri,36.8446,-94.6093,1840009927
Liberal,MO,Missouri,37.559,-94.5161,1840008729
Bogard,MO,Missouri,39.4579,-93.5239,1840007334
Indian Point,MO,Missouri,36.6428,-93.3444,1840013051
Maplewood,MO,Missouri,38.6121,-90.324,1840009740
Vista,MO,Missouri,37.9891,-93.6637,1840012944
Raytown,MO,Missouri,38.9944,-94.4641,1840009681
Pickering,MO,Missouri,40.4503,-94.842,1840010413
Republic,MO,Missouri,37.1453,-93.4446,1840009906
Poplar Bluff,MO,Missouri,36.7632,-90.4136,1840009935
Clarkson Valley,MO,Missouri,38.6256,-90.5945,1840007438
Riverview,MO,Missouri,38.7443,-90.2109,1840012821
Queen City,MO,Missouri,40.4127,-92.5663,1840009412
Evergreen,MO,Missouri,37.5486,-92.5961,1840012982
Raymondville,MO,Missouri,37.3398,-91.8364,1840010862
Leonard,MO,Missouri,39.8945,-92.182,1840012462
Nixa,MO,Missouri,37.0459,-93.2953,1840008789
Wardell,MO,Missouri,36.354,-89.817,1840010904
Dearborn,MO,Missouri,39.5247,-94.774,1840007358
Marceline,MO,Missouri,39.7166,-92.9473,1840008402
Weatherby Lake,MO,Missouri,39.2365,-94.696,1840010642
Halltown,MO,Missouri,37.1947,-93.6292,1840013029
Terre du Lac,MO,Missouri,37.9031,-90.6169,1840025697
Dalton,MO,Missouri,39.3976,-92.9921,1840009560
Milo,MO,Missouri,37.7554,-94.3052,1840012961
Pevely,MO,Missouri,38.2871,-90.3995,1840009810
Crystal Lakes,MO,Missouri,39.3606,-94.1874,1840007360
Mendon,MO,Missouri,39.5906,-93.1339,1840008446
Coney Island,MO,Missouri,36.5931,-93.3972,1840013052
Desloge,MO,Missouri,37.8751,-90.5192,1840007552
Edgerton,MO,Missouri,39.5022,-94.629,1840008483
Drexel,MO,Missouri,38.5005,-94.6025,1840008608
Penermon,MO,Missouri,36.791,-89.8301,1840013040
Henrietta,MO,Missouri,39.2371,-93.9384,1840007362
Lake Lafayette,MO,Missouri,38.9488,-93.9716,1840008527
Holliday,MO,Missouri,39.4937,-92.1313,1840012581
Bolckow,MO,Missouri,40.1152,-94.8211,1840007267
Whiteman AFB,MO,Missouri,38.7302,-93.559,1840073788
Platte Woods,MO,Missouri,39.2288,-94.6522,1840009592
Rhineland,MO,Missouri,38.7204,-91.5176,1840010698
Bunceton,MO,Missouri,38.7894,-92.7992,1840007418
Brumley,MO,Missouri,38.088,-92.4845,1840009815
Wellston,MO,Missouri,38.6751,-90.2941,1840010745
Allenville,MO,Missouri,37.2217,-89.7555,1840010861
Walnut Grove,MO,Missouri,37.4112,-93.5481,1840010869
Oaks,MO,Missouri,39.197,-94.572,1840012677
Shell Knob,MO,Missouri,36.6105,-93.6042,1840006523
Passaic,MO,Missouri,38.322,-94.3486,1840009813
Bosworth,MO,Missouri,39.4699,-93.3357,1840007335
Houstonia,MO,Missouri,38.8994,-93.3592,1840007431
Easton,MO,Missouri,39.7226,-94.6404,1840008441
Chain of Rocks,MO,Missouri,38.9155,-90.802,1840010691
Sibley,MO,Missouri,39.1758,-94.201,1840012727
Brooklyn Heights,MO,Missouri,37.1694,-94.3856,1840009914
Dixon,MO,Missouri,37.9953,-92.0955,1840007557
St. Paul,MO,Missouri,38.8484,-90.7406,1840009720
Franklin,MO,Missouri,39.0112,-92.755,1840008518
Centertown,MO,Missouri,38.618,-92.409,1840009634
Chesterfield,MO,Missouri,38.6588,-90.5803,1840007446
Montreal,MO,Missouri,37.9702,-92.588,1840032081
Stockton,MO,Missouri,37.6971,-93.796,1840009873
Parma,MO,Missouri,36.6117,-89.8189,1840009941
Kirbyville,MO,Missouri,36.6294,-93.1568,1840013057
Brandsville,MO,Missouri,36.6507,-91.6964,1840007650
Northwoods,MO,Missouri,38.7035,-90.2824,1840008593
Blackwater,MO,Missouri,38.9793,-92.9921,1840007419
Theodosia,MO,Missouri,36.5807,-92.6638,1840013061
Milford,MO,Missouri,37.5866,-94.1584,1840012995
Oregon,MO,Missouri,39.9861,-95.1433,1840009456
Ridgely,MO,Missouri,39.4537,-94.6402,1840012631
Mansfield,MO,Missouri,37.1102,-92.5803,1840009898
Hartwell,MO,Missouri,38.4331,-93.9342,1840025664
Blackburn,MO,Missouri,39.1048,-93.4855,1840007374
Brashear,MO,Missouri,40.1484,-92.3787,1840005482
Gladstone,MO,Missouri,39.2133,-94.5592,1840008496
Kennett,MO,Missouri,36.2403,-90.0481,1840008809
Clarksdale,MO,Missouri,39.8139,-94.5507,1840007274
Mindenmines,MO,Missouri,37.4728,-94.5889,1840008726
Richland,MO,Missouri,37.861,-92.3993,1840009865
Chillicothe,MO,Missouri,39.7953,-93.5498,1840007302
Springfield,MO,Missouri,37.1943,-93.2915,1840009904
Bethel,MO,Missouri,39.8778,-92.0224,1840012461
Longtown,MO,Missouri,37.6702,-89.7741,1840009872
Weldon Spring,MO,Missouri,38.7117,-90.6517,1840010716
Irwin,MO,Missouri,37.5887,-94.2872,1840025726
Bel-Ridge,MO,Missouri,38.713,-90.3285,1840012816
Sumner,MO,Missouri,39.656,-93.2434,1840010610
Fredericktown,MO,Missouri,37.5643,-90.2987,1840008730
Stotesbury,MO,Missouri,37.9743,-94.5645,1840010843
Dutchtown,MO,Missouri,37.2509,-89.6558,1840012998
Meadville,MO,Missouri,39.7882,-93.2994,1840008403
Dadeville,MO,Missouri,37.4793,-93.6739,1840013013
Leasburg,MO,Missouri,38.0948,-91.2953,1840012949
Homestead,MO,Missouri,39.3632,-94.2006,1840012632
Forest City,MO,Missouri,39.9829,-95.1883,1840008381
Uplands Park,MO,Missouri,38.6927,-90.2829,1840012825
Pendleton,MO,Missouri,38.8262,-91.2322,1840012807
Hillsboro,MO,Missouri,38.233,-90.567,1840007508
Revere,MO,Missouri,40.4944,-91.6764,1840010401
Lowry City,MO,Missouri,38.1401,-93.7275,1840009842
Cairo,MO,Missouri,39.5114,-92.4411,1840010619
Big Spring,MO,Missouri,38.8019,-91.4838,1840025628
Hanley Hills,MO,Missouri,38.6856,-90.325,1840012817
Gerster,MO,Missouri,37.9548,-93.5769,1840010824
Shelbyville,MO,Missouri,39.8071,-92.0403,1840009520
Jackson,MO,Missouri,37.3794,-89.6525,1840008735
Freistatt,MO,Missouri,37.0213,-93.8977,1840013031
Union Star,MO,Missouri,39.9794,-94.5987,1840010540
California,MO,Missouri,38.6304,-92.5667,1840007435
Advance,MO,Missouri,37.1038,-89.9119,1840007639
Blodgett,MO,Missouri,37.0049,-89.5264,1840013032
Charleston,MO,Missouri,36.918,-89.3343,1840007648
Des Arc,MO,Missouri,37.2837,-90.6354,1840012994
Flemington,MO,Missouri,37.8039,-93.5014,1840012993
Maryland Heights,MO,Missouri,38.7188,-90.475,1840008591
McKittrick,MO,Missouri,38.7356,-91.4449,1840009696
Holden,MO,Missouri,38.7136,-93.9895,1840007434
Montgomery City,MO,Missouri,38.9737,-91.5024,1840008553
Crystal City,MO,Missouri,38.2221,-90.3808,1840007505
Diehlstadt,MO,Missouri,36.9593,-89.4323,1840013037
Corning,MO,Missouri,40.2485,-95.4544,1840009457
Greenwood,MO,Missouri,38.8508,-94.3378,1840007397
Hurdland,MO,Missouri,40.149,-92.3034,1840007254
Browning,MO,Missouri,40.0348,-93.16,1840005552
Portage Des Sioux,MO,Missouri,38.9273,-90.3434,1840009718
Scotsdale,MO,Missouri,38.3913,-90.5908,1840010805
Craig,MO,Missouri,40.1923,-95.3742,1840007257
Preston,MO,Missouri,37.941,-93.2127,1840010838
Wellsville,MO,Missouri,39.0734,-91.5692,1840010699
Amazonia,MO,Missouri,39.8888,-94.8926,1840010527
Windsor,MO,Missouri,38.5319,-93.5227,1840010791
Warsaw,MO,Missouri,38.2474,-93.371,1840010795
Martinsburg,MO,Missouri,39.1009,-91.6476,1840009618
Canton,MO,Missouri,40.1295,-91.5266,1840007258
Goodman,MO,Missouri,36.7388,-94.4091,1840010901
Missouri City,MO,Missouri,39.24,-94.301,1840008499
Bates City,MO,Missouri,39.0047,-94.0659,1840007388
Verona,MO,Missouri,36.9631,-93.7936,1840010883
Tracy,MO,Missouri,39.3798,-94.7921,1840010641
Hurley,MO,Missouri,36.9306,-93.4995,1840007653
Madison,MO,Missouri,39.4735,-92.2117,1840009564
Phillipsburg,MO,Missouri,37.5525,-92.7871,1840012983
Webster Groves,MO,Missouri,38.5866,-90.3544,1840010744
Hawk Point,MO,Missouri,38.9715,-91.1327,1840007398
Troy,MO,Missouri,38.9708,-90.9714,1840010689
LaBarque Creek,MO,Missouri,38.4163,-90.6777,1840039631
Fair Grove,MO,Missouri,37.3833,-93.1522,1840008757
Monett,MO,Missouri,36.9221,-93.9259,1840008797
Mound City,MO,Missouri,40.1365,-95.2337,1840008382
Ballwin,MO,Missouri,38.595,-90.5501,1840007447
Marlborough,MO,Missouri,38.5682,-90.3395,1840012823
Fairview,MO,Missouri,36.8173,-94.0866,1840010890
Higginsville,MO,Missouri,39.0652,-93.727,1840007389
Cabool,MO,Missouri,37.1262,-92.1032,1840007600
Osceola,MO,Missouri,38.0457,-93.6973,1840009843
Herculaneum,MO,Missouri,38.2573,-90.3934,1840007507
Wilbur Park,MO,Missouri,38.5532,-90.3086,1840012831
Florissant,MO,Missouri,38.7996,-90.3269,1840008586
Bellefontaine Neighbors,MO,Missouri,38.7529,-90.2279,1840007449
Hunnewell,MO,Missouri,39.6678,-91.8588,1840007305
St. Elizabeth,MO,Missouri,38.256,-92.2665,1840012918
Dexter,MO,Missouri,36.7928,-89.9634,1840007643
Strafford,MO,Missouri,37.2691,-93.1177,1840009905
Willard,MO,Missouri,37.2931,-93.4171,1840010870
Blanchard,MO,Missouri,40.5749,-95.2109,1840042715
Wilson City,MO,Missouri,36.9236,-89.223,1840013043
Breckenridge Hills,MO,Missouri,38.7157,-90.3684,1840006127
Newtonia,MO,Missouri,36.8794,-94.1836,1840009930
Arrow Rock,MO,Missouri,39.0699,-92.9473,1840010663
Clayton,MO,Missouri,38.6444,-90.3303,1840007439
Doolittle,MO,Missouri,37.9425,-91.8913,1840007541
Monroe City,MO,Missouri,39.6542,-91.7328,1840008451
Wood Heights,MO,Missouri,39.3414,-94.1635,1840010644
St. Ann,MO,Missouri,38.7266,-90.3872,1840009771
Houston,MO,Missouri,37.3212,-91.961,1840007601
Reeds Spring,MO,Missouri,36.7402,-93.3797,1840009931
Stotts City,MO,Missouri,37.1018,-93.9483,1840009919
Asbury,MO,Missouri,37.2729,-94.6052,1840007632
Polo,MO,Missouri,39.5495,-94.0396,1840009556
Weaubleau,MO,Missouri,37.8915,-93.5403,1840010839
Cottleville,MO,Missouri,38.7511,-90.6587,1840007427
Irena,MO,Missouri,40.5403,-94.39,1840012143
Weldon Spring Heights,MO,Missouri,38.7048,-90.6853,1840010720
Millard,MO,Missouri,40.1075,-92.546,1840012305
Breckenridge,MO,Missouri,39.7614,-93.8047,1840005589
Odessa,MO,Missouri,38.9988,-93.9665,1840008526
Mokane,MO,Missouri,38.6744,-91.8723,1840008562
New Melle,MO,Missouri,38.7182,-90.8834,1840008570
Peaceful Village,MO,Missouri,38.4676,-90.5426,1840042195
Auxvasse,MO,Missouri,39.0174,-91.8958,1840007416
Arnold,MO,Missouri,38.4294,-90.3725,1840007506
Duenweg,MO,Missouri,37.0842,-94.4119,1840008768
Chamois,MO,Missouri,38.6763,-91.77,1840007476
Plevna,MO,Missouri,39.9765,-92.0852,1840025557
Ginger Blue,MO,Missouri,36.5899,-94.4596,1840013062
Smithville,MO,Missouri,39.392,-94.5751,1840009605
Centerville,MO,Missouri,37.4368,-90.9601,1840007597
Leadington,MO,Missouri,37.8343,-90.4806,1840008688
Russellville,MO,Missouri,38.5128,-92.4384,1840009797
New Franklin,MO,Missouri,39.0175,-92.7406,1840008520
Oakwood,MO,Missouri,39.2005,-94.5704,1840012679
Annapolis,MO,Missouri,37.3605,-90.6975,1840007583
Sedgewickville,MO,Missouri,37.5146,-89.9061,1840013011
Grantwood Village,MO,Missouri,38.5509,-90.3532,1840010737
Shoal Creek Estates,MO,Missouri,37.0173,-94.4933,1840010893
Hazelwood,MO,Missouri,38.7931,-90.39,1840007453
La Tour,MO,Missouri,38.6348,-94.1017,1840042728
Harris,MO,Missouri,40.3062,-93.3504,1840010453
Whiteside,MO,Missouri,39.1839,-91.0165,1840012732
Wellington,MO,Missouri,39.1383,-93.9861,1840010679
New Cambria,MO,Missouri,39.7765,-92.7515,1840008399
Jefferson City,MO,Missouri,38.5676,-92.1759,1840008615
Hughesville,MO,Missouri,38.8369,-93.2952,1840012809
Halfway,MO,Missouri,37.6189,-93.2387,1840012992
Sheldon,MO,Missouri,37.6582,-94.2956,1840009858
Mountain View,MO,Missouri,36.9936,-91.7019,1840008791
Guilford,MO,Missouri,40.1686,-94.7361,1840010417
Carrollton,MO,Missouri,39.3636,-93.4955,1840007333
Shoal Creek Drive,MO,Missouri,37.0371,-94.5229,1840013048
Pattonsburg,MO,Missouri,40.0715,-94.106,1840009474
Callao,MO,Missouri,39.7623,-92.6237,1840007270
Village of Four Seasons,MO,Missouri,38.1974,-92.7178,1840032256
Cedar Hill,MO,Missouri,38.3575,-90.6409,1840006238
Ladue,MO,Missouri,38.6378,-90.3815,1840008599
Lebanon,MO,Missouri,37.6718,-92.6603,1840008711
Pacific,MO,Missouri,38.4805,-90.7541,1840009644
Glenwood,MO,Missouri,40.5243,-92.5765,1840012131
Lake Viking,MO,Missouri,39.9253,-94.0692,1840042726
Dudley,MO,Missouri,36.7897,-90.0917,1840008784
Jennings,MO,Missouri,38.723,-90.2643,1840008596
Potosi,MO,Missouri,37.9337,-90.775,1840009846
Frohna,MO,Missouri,37.6375,-89.6197,1840008709
Hopkins,MO,Missouri,40.5511,-94.8169,1840007228
Biehle,MO,Missouri,37.6066,-89.8377,1840025714
Pilot Knob,MO,Missouri,37.6237,-90.6454,1840009879
Novinger,MO,Missouri,40.2341,-92.7066,1840008371
Joplin,MO,Missouri,37.0759,-94.5006,1840008771
Huntsdale,MO,Missouri,38.912,-92.4786,1840010688
Berger,MO,Missouri,38.6718,-91.3392,1840007475
Elmer,MO,Missouri,39.9573,-92.6499,1840008398
Essex,MO,Missouri,36.8118,-89.8626,1840008785
Jasper,MO,Missouri,37.3354,-94.3023,1840008770
Koshkonong,MO,Missouri,36.5974,-91.6461,1840009938
Grand Pass,MO,Missouri,39.205,-93.4427,1840012681
Puxico,MO,Missouri,36.9507,-90.1586,1840009924
La Monte,MO,Missouri,38.7722,-93.4237,1840008575
West Sullivan,MO,Missouri,38.1922,-91.1918,1840012951
Flordell Hills,MO,Missouri,38.7174,-90.265,1840008585
Morrison,MO,Missouri,38.6716,-91.6334,1840008620
Ewing,MO,Missouri,40.0088,-91.7147,1840008383
Woodson Terrace,MO,Missouri,38.7287,-90.36,1840010748
Sunset Hills,MO,Missouri,38.531,-90.4088,1840009742
Tipton,MO,Missouri,38.6549,-92.7804,1840010724
Beverly Hills,MO,Missouri,38.6979,-90.29,1840007451
Benton,MO,Missouri,37.099,-89.5623,1840007638
Ludlow,MO,Missouri,39.6542,-93.7026,1840009518
Bonne Terre,MO,Missouri,37.9209,-90.5425,1840007551
Salem,MO,Missouri,37.6398,-91.5346,1840009878
Ash Grove,MO,Missouri,37.3177,-93.5811,1840007615
Stark City,MO,Missouri,36.8626,-94.1864,1840010894
Purdy,MO,Missouri,36.8187,-93.9206,1840009933
Wheaton,MO,Missouri,36.7616,-94.057,1840010897
Prathersville,MO,Missouri,39.3153,-94.2738,1840012675
Twin Oaks,MO,Missouri,38.5657,-90.501,1840012827
New Bloomfield,MO,Missouri,38.7164,-92.0916,1840008561
Maitland,MO,Missouri,40.2021,-95.078,1840009455
Truxton,MO,Missouri,39.0035,-91.2403,1840012731
Nelson,MO,Missouri,38.9946,-93.0308,1840008511
Oran,MO,Missouri,37.0855,-89.6534,1840009922
Black Jack,MO,Missouri,38.7993,-90.264,1840007452
Moscow Mills,MO,Missouri,38.94,-90.9255,1840008542
Mayview,MO,Missouri,39.053,-93.833,1840008524
Old Jamestown,MO,Missouri,38.8394,-90.2847,1840039632
Cameron,MO,Missouri,39.7469,-94.2364,1840007321
Lakeshire,MO,Missouri,38.54,-90.3384,1840008600
Bismarck,MO,Missouri,37.7673,-90.6225,1840007550
Camdenton,MO,Missouri,38.0121,-92.75,1840007520
Clarkton,MO,Missouri,36.4521,-89.9681,1840007662
Foster,MO,Missouri,38.1664,-94.5079,1840012916
Waverly,MO,Missouri,39.2072,-93.5186,1840010678
Syracuse,MO,Missouri,38.6696,-92.8763,1840009650
Alma,MO,Missouri,39.0964,-93.5478,1840007387
Morley,MO,Missouri,37.0433,-89.6122,1840008783
Qulin,MO,Missouri,36.5977,-90.2522,1840009936
McCord Bend,MO,Missouri,36.7875,-93.5034,1840013053
Warrenton,MO,Missouri,38.8188,-91.1367,1840010714
Belton,MO,Missouri,38.8193,-94.5334,1840007463
Centerview,MO,Missouri,38.7456,-93.8451,1840007432
Augusta,MO,Missouri,38.5684,-90.8806,1840010719
Rayville,MO,Missouri,39.3464,-94.0649,1840012635
Greenville,MO,Missouri,37.1284,-90.4472,1840008776
Spanish Lake,MO,Missouri,38.7885,-90.2078,1840006123
Spokane,MO,Missouri,36.8632,-93.3057,1840006501
Murphy,MO,Missouri,38.4922,-90.4856,1840006236
Marionville,MO,Missouri,37.0023,-93.636,1840008779
Oakville,MO,Missouri,38.4472,-90.3199,1840006121
Stella,MO,Missouri,36.7624,-94.1908,1840010895
Sedalia,MO,Missouri,38.7042,-93.2351,1840009724
Goss,MO,Missouri,39.5147,-91.9449,1840015793
Conception Junction,MO,Missouri,40.2684,-94.6914,1840009419
Aullville,MO,Missouri,39.0175,-93.6779,1840012703
Linn Creek,MO,Missouri,38.0457,-92.7049,1840009751
O'Fallon,MO,Missouri,38.7851,-90.7177,1840008571
King City,MO,Missouri,40.0505,-94.5251,1840008363
Humphreys,MO,Missouri,40.1252,-93.3196,1840012240
Pollock,MO,Missouri,40.3584,-93.0835,1840012241
Wentworth,MO,Missouri,36.9932,-94.0757,1840013050
Diamond,MO,Missouri,36.9969,-94.3152,1840009928
St. Charles,MO,Missouri,38.7956,-90.5156,1840009719
Rosendale,MO,Missouri,40.0408,-94.823,1840009476
Van Buren,MO,Missouri,37.0082,-91.0113,1840010884
Des Peres,MO,Missouri,38.5973,-90.4482,1840007456
Hume,MO,Missouri,38.0906,-94.5827,1840010807
Alba,MO,Missouri,37.2371,-94.4176,1840007631
Neck City,MO,Missouri,37.2549,-94.4449,1840008769
Tarkio,MO,Missouri,40.443,-95.3835,1840009413
Pleasant Hope,MO,Missouri,37.465,-93.2743,1840009874
West Line,MO,Missouri,38.6359,-94.5868,1840012842
Byrnes Mill,MO,Missouri,38.4396,-90.5742,1840007504
Otterville,MO,Missouri,38.7029,-93.0028,1840009712
South Gifford,MO,Missouri,40.0258,-92.6831,1840073821
Norwood Court,MO,Missouri,38.7143,-90.2896,1840009773
Highlandville,MO,Missouri,36.9409,-93.283,1840007646
Rosebud,MO,Missouri,38.385,-91.4024,1840009642
Grain Valley,MO,Missouri,39.0166,-94.2086,1840008531
Wildwood,MO,Missouri,38.5799,-90.6698,1840010746
Bennett Springs,MO,Missouri,37.7255,-92.8534,1840025716
Barnard,MO,Missouri,40.1755,-94.8232,1840007227
Argyle,MO,Missouri,38.2954,-92.0256,1840010772
New Hampton,MO,Missouri,40.2652,-94.1952,1840008350
Darlington,MO,Missouri,40.1981,-94.3997,1840012243
Blairstown,MO,Missouri,38.558,-93.9578,1840007493
Gerald,MO,Missouri,38.3993,-91.3305,1840008621
Josephville,MO,Missouri,38.8291,-90.7873,1840012808
Rich Hill,MO,Missouri,38.0958,-94.3633,1840009811
Rocheport,MO,Missouri,38.9785,-92.5633,1840009677
St. Francisville,MO,Missouri,40.4497,-91.572,1840025540
Hunter,MO,Missouri,36.8867,-90.8483,1840025741
St. Robert,MO,Missouri,37.8234,-92.1514,1840009866
Bronaugh,MO,Missouri,37.694,-94.4681,1840006317
Mosby,MO,Missouri,39.3165,-94.3094,1840008500
Flint Hill,MO,Missouri,38.8637,-90.8685,1840008568
Braymer,MO,Missouri,39.5905,-93.7961,1840005588
Niangua,MO,Missouri,37.3886,-92.8304,1840008743
